order_id,customer_id,order_date,status,region_code
326,192.0,2024-09-28 00:00:00,SHIPPED,NA-EAST
327,294.0,2024-04-18 00:00:00,SHIPPED,NA-WEST
328,499.0,2025-11-04 00:00:00,DELIVERED,APAC
329,56.0,2024-03-30 00:00:00,CANCELLED,LATAM
330,433.0,2025-10-26 00:00:00,SHIPPED,EU-CENTRAL
331,,2024-04-29 00:00:00,RETURNED,EU-WEST
332,567.0,2026-05-03 00:00:00,DELIVERED,LATAM
333,,2025-11-25 00:00:00,DELIVERED,APAC
334,22.0,2025-10-23 00:00:00,SHIPPED,LATAM
335,480.0,2025-12-02 00:00:00,SHIPPED,EU-CENTRAL
336,354.0,2025-11-20 00:00:00,DELIVERED,NA-WEST
337,597.0,2025-11-14 00:00:00,DELIVERED,NA-EAST
338,524.0,2024-08-28 00:00:00,DELIVERED,EU-CENTRAL
339,346.0,2026-07-04 00:00:00,DELIVERED,APAC
340,571.0,2024-12-14 00:00:00,DELIVERED,NA-WEST
341,206.0,2026-06-10 00:00:00,DELIVERED,APAC
342,132.0,2025-01-07 00:00:00,DELIVERED,EU-WEST
343,192.0,2024-12-15 00:00:00,DELIVERED,EU-WEST
344,424.0,2026-03-17 00:00:00,CANCELLED,EU-WEST
345,530.0,2024-01-31 00:00:00,RETURNED,NA-EAST
346,155.0,2025-03-20 00:00:00,CANCELLED,NA-EAST
347,567.0,2027-05-17 00:00:00,CANCELLED,LATAM
348,558.0,2025-12-18 00:00:00,DELIVERED,APAC
349,536.0,2026-03-05 00:00:00,DELIVERED,EU-WEST
350,460.0,2025-07-07 00:00:00,DELIVERED,EU-CENTRAL
351,433.0,2024-09-21 00:00:00,RETURNED,NA-EAST
352,59.0,2025-06-03 00:00:00,DELIVERED,APAC
353,359.0,2025-11-12 00:00:00,DELIVERED,LATAM
354,108.0,2026-01-01 00:00:00,DELIVERED,APAC
355,315.0,2026-04-28 00:00:00,CANCELLED,EU-WEST
356,434.0,2026-06-11 00:00:00,RETURNED,LATAM
357,497.0,2026-04-23 00:00:00,DELIVERED,NA-WEST
358,161.0,2025-12-12 00:00:00,RETURNED,EU-CENTRAL
359,42.0,2024-04-22 00:00:00,DELIVERED,NA-EAST
360,309.0,2025-05-12 00:00:00,PLACED,EU-CENTRAL
361,70.0,2025-05-15 00:00:00,CANCELLED,EU-WEST
362,136.0,2024-12-11 00:00:00,DELIVERED,APAC
363,420.0,2024-11-29 00:00:00,DELIVERED,EU-WEST
364,,2025-11-17 00:00:00,CANCELLED,LATAM
365,470.0,2024-11-12 00:00:00,PLACED,APAC
366,20.0,2025-06-18 00:00:00,SHIPPED,APAC
367,594.0,2026-03-16 00:00:00,DELIVERED,APAC
368,541.0,2024-12-14 00:00:00,DELIVERED,EU-CENTRAL
369,48.0,2024-10-19 00:00:00,SHIPPED,EU-WEST
370,306.0,2024-11-29 00:00:00,DELIVERED,EU-CENTRAL
371,243.0,2024-02-23 00:00:00,DELIVERED,APAC
372,513.0,2024-11-07 00:00:00,SHIPPED,NA-WEST
373,343.0,2027-08-09 00:00:00,RETURNED,APAC
374,360.0,2025-09-04 00:00:00,CANCELLED,NA-WEST
375,59.0,2024-03-12 00:00:00,CANCELLED,LATAM
376,351.0,2026-04-01 00:00:00,DELIVERED,LATAM
377,337.0,2024-12-15 00:00:00,PLACED,LATAM
378,501.0,2025-11-19 00:00:00,DELIVERED,APAC
379,456.0,2025-07-05 00:00:00,DELIVERED,EU-CENTRAL
380,9.0,2025-01-31 00:00:00,SHIPPED,EU-CENTRAL
381,561.0,2025-11-27 00:00:00,CANCELLED,LATAM
382,215.0,2024-02-07 00:00:00,PLACED,LATAM
383,478.0,2025-05-20 00:00:00,DELIVERED,APAC
384,234.0,2024-03-07 00:00:00,CANCELLED,LATAM
385,574.0,2025-12-10 00:00:00,CANCELLED,NA-EAST
386,281.0,2024-11-26 00:00:00,SHIPPED,APAC
387,460.0,2024-02-18 00:00:00,DELIVERED,EU-WEST
388,215.0,2026-07-28 00:00:00,PLACED,LATAM
389,361.0,2024-12-08 00:00:00,SHIPPED,EU-CENTRAL
390,38.0,2025-10-02 00:00:00,CANCELLED,EU-WEST
391,57.0,2024-05-10 00:00:00,DELIVERED,LATAM
392,49.0,2024-02-23 00:00:00,DELIVERED,EU-WEST
393,439.0,2024-01-11 00:00:00,CANCELLED,APAC
394,124.0,2024-01-27 00:00:00,SHIPPED,NA-EAST
395,456.0,2024-09-19 00:00:00,SHIPPED,NA-WEST
396,150.0,2024-11-14 00:00:00,SHIPPED,EU-CENTRAL
397,470.0,2025-11-25 00:00:00,CANCELLED,EU-WEST
398,479.0,2024-12-15 00:00:00,DELIVERED,EU-CENTRAL
399,339.0,2024-11-02 00:00:00,CANCELLED,NA-EAST
400,245.0,2025-12-10 00:00:00,DELIVERED,EU-CENTRAL
401,464.0,2025-01-06 00:00:00,SHIPPED,EU-CENTRAL
402,125.0,2025-01-03 00:00:00,DELIVERED,NA-WEST
403,,2025-07-21 00:00:00,CANCELLED,NA-EAST
404,170.0,2024-12-12 00:00:00,DELIVERED,EU-CENTRAL
405,195.0,2024-05-01 00:00:00,SHIPPED,EU-WEST
406,123.0,2025-10-13 00:00:00,CANCELLED,EU-CENTRAL
407,402.0,2026-03-25 00:00:00,RETURNED,EU-WEST
408,288.0,2025-11-10 00:00:00,DELIVERED,LATAM
409,368.0,2024-07-02 00:00:00,DELIVERED,EU-WEST
410,463.0,2024-02-07 00:00:00,CANCELLED,EU-WEST
411,558.0,2025-01-18 00:00:00,DELIVERED,APAC
412,443.0,2025-09-28 00:00:00,DELIVERED,EU-WEST
413,558.0,2024-08-27 00:00:00,DELIVERED,APAC
414,536.0,2024-08-21 00:00:00,DELIVERED,EU-CENTRAL
415,142.0,2027-05-10 00:00:00,RETURNED,LATAM
416,,2026-04-22 00:00:00,CANCELLED,LATAM
417,486.0,2024-08-21 00:00:00,SHIPPED,APAC
418,123.0,2025-04-17 00:00:00,DELIVERED,LATAM
419,,2024-01-31 00:00:00,DELIVERED,LATAM
420,414.0,2024-12-13 00:00:00,DELIVERED,LATAM
421,244.0,2026-03-15 00:00:00,DELIVERED,APAC
422,428.0,2025-01-25 00:00:00,DELIVERED,EU-WEST
423,460.0,2026-07-05 00:00:00,SHIPPED,LATAM
424,291.0,2024-07-22 00:00:00,SHIPPED,EU-CENTRAL
425,303.0,2025-06-14 00:00:00,DELIVERED,NA-EAST
426,318.0,2026-06-05 00:00:00,DELIVERED,LATAM
427,470.0,2024-11-13 00:00:00,DELIVERED,NA-EAST
428,,2025-06-22 00:00:00,DELIVERED,APAC
429,305.0,2026-07-29 00:00:00,DELIVERED,NA-WEST
430,542.0,2025-12-16 00:00:00,SHIPPED,NA-WEST
431,223.0,2026-07-27 00:00:00,CANCELLED,EU-WEST
432,,2024-11-29 00:00:00,DELIVERED,EU-WEST
433,200.0,2025-04-17 00:00:00,DELIVERED,NA-EAST
434,70.0,2025-11-17 00:00:00,PLACED,LATAM
